Game ID	Game Duration	Winning Team	Summoner 0 Name	Team ID	Champion	Position	Result	Kills	Deaths	Assists	Summoner 1 Name	Team ID	Champion	Position	Result	Kills	Deaths	Assists	Summoner 2 Name	Team ID	Champion	Position	Result	Kills	Deaths	Assists	Summoner 3 Name	Team ID	Champion	Position	Result	Kills	Deaths	Assists	Summoner 4 Name	Team ID	Champion	Position	Result	Kills	Deaths	Assists	Summoner 5 Name	Team ID	Champion	Position	Result	Kills	Deaths	Assists	Summoner 6 Name	Team ID	Champion	Position	Result	Kills	Deaths	Assists	Summoner 7 Name	Team ID	Champion	Position	Result	Kills	Deaths	Assists	Summoner 8 Name	Team ID	Champion	Position	Result	Kills	Deaths	Assists	Summoner 9 Name	Team ID	Champion	Position	Result	Kills	Deaths	Assists
3390961299	1680	200	CondemmedChicken	100	Azir	MID	LOSE	0	2	1	DukeCapone	100	Evelynn	JUNGLE	LOSE	1	7	1	Yeliang	100	Darius	ADC	LOSE	3	5	1	Aeternalis1	100	Nasus	TOP	LOSE	2	4	3	Threepointstar	100	Jax	SUPPORT	LOSE	1	4	1	BOB YAAA	200	Tryndamere	TOP	WIN	5	2	4	YummyRicez	200	Viktor	MID	WIN	3	1	5	Delmar	200	Ezreal	JUNGLE	WIN	7	1	5	Kliyle	200	Varus	ADC	WIN	6	2	5	MQ2000	200	Alistar	SUPPORT	WIN	1	1	14
3390821791	1592	100	BOB YAAA	100	Nasus	TOP	WIN	6	3	8	MQ2000	100	Galio	TOP	WIN	6	5	11	G2000mime	100	Ashe	ADC	WIN	1	5	22	Aeternalis1	100	Blitzcrank	SUPPORT	WIN	7	0	20	Delmar	100	Ezreal	JUNGLE	WIN	18	3	8	CondemmedChicken	200	Chogath	TOP	LOSE	0	5	2	Kliyle	200	Vayne	ADC	LOSE	3	9	1	YummyRicez	200	Shyvana	JUNGLE	LOSE	5	9	4	Threepointstar	200	Lux	SUPPORT	LOSE	2	7	2	Yeliang	200	Diana	MID	LOSE	6	8	6
3390962223	2439	100	Kliyle	100	Ezreal	ADC	WIN	8	5	8	Aeternalis1	100	Kayn	JUNGLE	WIN	6	7	12	BOB YAAA	100	Malphite	TOP	WIN	3	7	17	Threepointstar	100	Swain	MID	WIN	13	7	10	MQ2000	100	Thresh	SUPPORT	WIN	3	11	18	YummyRicez	200	Vi	JUNGLE	LOSE	10	7	9	G2000mime	200	Kaisa	SUPPORT	LOSE	5	6	18	CondemmedChicken	200	Urgot	TOP	LOSE	10	6	4	Sceptalgic	200	MissFortune	ADC	LOSE	4	9	15	Yeliang	200	Anivia	MID	LOSE	8	5	18
3377233027	2228	200	Delmar	100	KogMaw	MID	LOSE	4	7	2	Threepointstar	100	Taric	SUPPORT	LOSE	0	5	8	G2000mime	100	Ezreal	ADC	LOSE	2	8	3	BOB YAAA	100	Tryndamere	TOP	LOSE	4	6	1	YummyRicez	100	Khazix	JUNGLE	LOSE	5	7	3	Aeternalis1	200	LeeSin	JUNGLE	WIN	11	3	17	Sceptalgic	200	Kassadin	MID	WIN	11	1	10	MQ2000	200	Lulu	SUPPORT	WIN	0	5	19	Kliyle	200	Tristana	ADC	WIN	6	3	12	CondemmedChicken	200	Teemo	TOP	WIN	5	3	5
3377214246	2580	100	YummyRicez	100	Annie	MID	WIN	8	4	13	Aeternalis1	100	Morgana	SUPPORT	WIN	10	2	17	CondemmedChicken	100	Garen	TOP	WIN	6	3	8	Sceptalgic	100	JarvanIV	JUNGLE	WIN	4	3	26	Kliyle	100	Ezreal	MID	WIN	13	2	14	BOB YAAA	200	Trundle	TOP	LOSE	4	9	1	Delmar	200	Ivern	JUNGLE	LOSE	1	7	3	G2000mime	200	Lulu	SUPPORT	LOSE	0	8	9	Threepointstar	200	Zilean	MID	LOSE	1	3	5	Yeliang	200	KogMaw	ADC	LOSE	8	14	2
3377214711	2315	100	CondemmedChicken	100	Urgot	TOP	WIN	8	5	8	G2000mime	100	Ezreal	ADC	WIN	16	5	11	Sceptalgic	100	Elise	JUNGLE	WIN	8	4	15	Delmar	100	Veigar	MID	WIN	12	4	6	Aeternalis1	100	Blitzcrank	SUPPORT	WIN	3	4	26	Yeliang	200	Kindred	JUNGLE	LOSE	1	16	5	YummyRicez	200	Viktor	MID	LOSE	5	4	6	Threepointstar	200	Gangplank	TOP	LOSE	6	5	3	I Am Oldman	200	Thresh	SUPPORT	LOSE	2	11	9	MQ2000	200	Sivir	ADC	LOSE	8	11	6
3379370220	1448	200	CondemmedChicken	100	Azir	TOP	LOSE	1	5	2	Threepointstar	100	Yasuo	ADC	LOSE	2	4	0	G2000mime	100	Kaisa	SUPPORT	LOSE	2	5	1	Delmar	100	Olaf	JUNGLE	LOSE	1	3	4	Aeternalis1	100	Nasus	TOP	LOSE	0	4	0	BOB YAAA	200	Trundle	TOP	WIN	4	1	3	Sceptalgic	200	Elise	JUNGLE	WIN	9	0	5	MQ2000	200	Lux	MID	WIN	2	3	8	YummyRicez	200	Morgana	SUPPORT	WIN	4	1	10	Kliyle	200	Jhin	ADC	WIN	2	1	4
3379370727	2194	200	CondemmedChicken	100	Azir	MID	LOSE	5	4	6	BOB YAAA	100	Nasus	TOP	LOSE	7	3	5	YummyRicez	100	Morgana	TOP	LOSE	2	3	12	Sceptalgic	100	Kassadin	MID	LOSE	1	3	11	Aeternalis1	100	LeeSin	JUNGLE	LOSE	6	6	7	Alex Kabam	200	Leblanc	TOP	WIN	6	5	0	G2000mime	200	Ezreal	ADC	WIN	6	3	4	Threepointstar	200	Illaoi	TOP	WIN	4	5	4	MQ2000	200	Thresh	SUPPORT	WIN	2	6	6	Delmar	200	Udyr	JUNGLE	WIN	1	2	4
3379421043	2141	200	CondemmedChicken	100	Urgot	JUNGLE	LOSE	4	7	6	MQ2000	100	Malzahar	MID	LOSE	7	8	8	Aeternalis1	100	LeeSin	JUNGLE	LOSE	4	5	10	G2000mime	100	Lulu	SUPPORT	LOSE	3	4	14	Threepointstar	100	KogMaw	ADC	LOSE	7	10	11	Sceptalgic	200	Elise	JUNGLE	WIN	10	4	11	Alex Kabam	200	Renekton	MID	WIN	3	5	8	Delmar	200	Leona	SUPPORT	WIN	1	5	17	Yeliang	200	XinZhao	ADC	WIN	12	6	11	YummyRicez	200	Syndra	MID	WIN	8	5	3
3379371514	1764	200	Sceptalgic	100	Trundle	JUNGLE	LOSE	2	6	4	CondemmedChicken	100	Urgot	TOP	LOSE	5	5	2	G2000mime	100	Ezreal	ADC	LOSE	0	3	6	Yeliang	100	Brand	SUPPORT	LOSE	3	9	4	Threepointstar	100	Cassiopeia	MID	LOSE	4	7	4	Alex Kabam	200	Vladimir	MID	WIN	4	5	6	Delmar	200	Ashe	ADC	WIN	5	0	10	Aeternalis1	200	Lux	SUPPORT	WIN	11	0	12	MQ2000	200	Nasus	TOP	WIN	6	5	6	YummyRicez	200	Vi	JUNGLE	WIN	4	4	9
3379437100	3121	100	CondemmedChicken	100	Garen	JUNGLE	WIN	6	8	7	Aeternalis1	100	Morgana	SUPPORT	WIN	6	3	24	Kliyle	100	LeeSin	JUNGLE	WIN	12	6	15	Delmar	100	Diana	MID	WIN	12	6	5	I Am Oldman	100	Aphelios	ADC	WIN	9	11	10	BOB YAAA	200	Ashe	ADC	LOSE	6	10	17	Sceptalgic	200	Elise	JUNGLE	LOSE	9	7	10	DukeCapone	200	Ornn	TOP	LOSE	0	6	12	Threepointstar	200	Lux	SUPPORT	LOSE	9	9	8	MQ2000	200	Nocturne	MID	LOSE	10	13	6
3386472743	1325	100	G2000mime	100	Ezreal	ADC	WIN	3	3	6	Yeliang	100	Jinx	MID	WIN	12	0	5	CondemmedChicken	100	Urgot	TOP	WIN	1	3	1	Aeternalis1	100	Morgana	SUPPORT	WIN	5	0	11	MQ2000	100	Amumu	JUNGLE	WIN	1	0	7	Nutty Nautilus	200	MissFortune	ADC	LOSE	1	6	0	BOB YAAA	200	Nasus	TOP	LOSE	3	3	1	Threepointstar	200	Fiddlesticks	SUPPORT	LOSE	1	6	1	Delmar	200	Rumble	MID	LOSE	1	5	2	Sceptalgic	200	Tryndamere	JUNGLE	LOSE	0	2	2
3386233161	2202	100	CondemmedChicken	100	Garen	TOP	WIN	6	2	4	G2000mime	100	Ezreal	ADC	WIN	6	7	7	BOB YAAA	100	Nautilus	SUPPORT	WIN	4	5	14	MQ2000	100	Rammus	JUNGLE	WIN	4	4	16	Aeternalis1	100	Gragas	MID	WIN	15	2	8	Yeliang	200	Camille	ADC	LOSE	0	8	3	Nutty Nautilus	200	Qiyana	MID	LOSE	6	10	6	Delmar	200	Khazix	SUPPORT	LOSE	6	7	8	Threepointstar	200	Brand	SUPPORT	LOSE	3	6	11	Sceptalgic	200	Azir	ADC	LOSE	5	4	7
3375079985	2172	200	Threepointstar	100	Yasuo	MID	LOSE	3	6	5	Demonclaw	100	Blitzcrank	SUPPORT	LOSE	3	7	7	I Am Oldman	100	Singed	TOP	LOSE	2	12	4	Aeternalis1	100	Taliyah	JUNGLE	LOSE	8	7	6	G2000mime	100	Jhin	ADC	LOSE	3	6	2	MQ2000	200	Malzahar	MID	WIN	11	6	11	CondemmedChicken	200	Garen	TOP	WIN	7	1	6	Sceptalgic	200	Rakan	SUPPORT	WIN	0	2	24	YummyRicez	200	Graves	JUNGLE	WIN	10	7	13	Delmar	200	Ezreal	TOP	WIN	9	3	14
3375314552	1505	100	Aeternalis1	100	LeeSin	JUNGLE	WIN	5	2	8	BOB YAAA	100	Ashe	ADC	WIN	4	0	12	Sceptalgic	100	Aatrox	TOP	WIN	7	2	7	MQ2000	100	Lux	MID	WIN	6	2	9	Threepointstar	100	Xerath	SUPPORT	WIN	6	1	8	Yeliang	200	Kaisa	ADC	LOSE	0	3	0	Kliyle	200	Elise	JUNGLE	LOSE	1	8	4	CondemmedChicken	200	Urgot	TOP	LOSE	3	7	1	G2000mime	200	Thresh	SUPPORT	LOSE	1	5	3	Delmar	200	Yasuo	MID	LOSE	2	5	1
3375384588	2160	200	CondemmedChicken	100	Azir	MID	LOSE	5	6	4	Kliyle	100	Ornn	TOP	LOSE	4	3	4	BOB YAAA	100	Vayne	ADC	LOSE	2	12	5	Threepointstar	100	Velkoz	SUPPORT	LOSE	3	4	7	YummyRicez	100	Khazix	JUNGLE	LOSE	5	6	6	G2000mime	200	Ezreal	ADC	WIN	3	4	9	MQ2000	200	DrMundo	TOP	WIN	6	4	10	Sceptalgic	200	Elise	JUNGLE	WIN	8	4	5	Aeternalis1	200	Xerath	SUPPORT	WIN	6	2	11	Delmar	200	Renekton	MID	WIN	8	5	5
3375385006	1931	200	CondemmedChicken	100	Blitzcrank	SUPPORT	LOSE	0	5	3	BOB YAAA	100	Tryndamere	MID	LOSE	1	5	1	Kliyle	100	Caitlyn	ADC	LOSE	2	9	2	Sceptalgic	100	Elise	JUNGLE	LOSE	4	6	2	Delmar	100	Galio	TOP	LOSE	3	7	1	Threepointstar	200	Fiddlesticks	SUPPORT	WIN	7	2	7	Yeliang	200	Kled	MID	WIN	4	2	5	YummyRicez	200	Khazix	JUNGLE	WIN	9	2	7	MQ2000	200	Lucian	ADC	WIN	3	2	8	Aeternalis1	200	Gragas	TOP	WIN	9	2	8
3375385373	2256	100	Delmar	100	Teemo	TOP	WIN	8	3	12	Yeliang	100	Jax	TOP	WIN	8	8	8	Sceptalgic	100	Sejuani	JUNGLE	WIN	5	1	16	Threepointstar	100	Taric	SUPPORT	WIN	4	1	20	G2000mime	100	Tristana	TOP	WIN	6	2	11	CondemmedChicken	200	Azir	ADC	LOSE	1	5	3	Aeternalis1	200	Maokai	TOP	LOSE	3	5	3	YummyRicez	200	Vi	JUNGLE	LOSE	3	8	4	MQ2000	200	TahmKench	SUPPORT	LOSE	0	7	3	Alex Kabam	200	Fizz	MID	LOSE	8	6	1
3375046659	2171	100	Alex Kabam	100	Renekton	MID	WIN	7	1	1	CondemmedChicken	100	Urgot	MID	WIN	10	4	3	Aeternalis1	100	Skarner	JUNGLE	WIN	3	2	12	I Am Oldman	100	Varus	ADC	WIN	7	5	4	MQ2000	100	Thresh	SUPPORT	WIN	0	7	5	Sceptalgic	200	Vladimir	MID	LOSE	0	6	7	G2000mime	200	Lulu	SUPPORT	LOSE	4	4	12	Delmar	200	Ezreal	JUNGLE	LOSE	8	7	3	YummyRicez	200	Tryndamere	TOP	LOSE	2	4	3	Threepointstar	200	KogMaw	ADC	LOSE	5	6	10
3370566639	2101	100	Sceptalgic	100	Vladimir	TOP	WIN	7	0	7	Yeliang	100	Jayce	MID	WIN	12	2	9	BOB YAAA	100	Amumu	SUPPORT	WIN	2	4	14	Aeternalis1	100	Kayn	JUNGLE	WIN	8	10	12	G2000mime	100	Orianna	ADC	WIN	3	2	17	DukeCapone	200	Senna	ADC	LOSE	5	4	7	CondemmedChicken	200	Urgot	TOP	LOSE	6	6	4	MQ2000	200	Ziggs	MID	LOSE	1	7	2	Threepointstar	200	Thresh	SUPPORT	LOSE	1	6	10	Delmar	200	Fiddlesticks	JUNGLE	LOSE	5	9	7
3370567128	2644	200	DukeCapone	100	MonkeyKing	JUNGLE	LOSE	2	12	6	Yeliang	100	Gangplank	TOP	LOSE	7	7	7	Delmar	100	Heimerdinger	ADC	LOSE	7	8	13	G2000mime	100	Zoe	SUPPORT	LOSE	6	10	8	Threepointstar	100	Ryze	MID	LOSE	8	5	6	CondemmedChicken	200	Garen	TOP	WIN	4	5	8	Sceptalgic	200	Vladimir	MID	WIN	7	3	10	Aeternalis1	200	LeeSin	JUNGLE	WIN	20	4	14	BOB YAAA	200	Ashe	ADC	WIN	8	9	14	MQ2000	200	Nautilus	SUPPORT	WIN	3	9	20
3365486293	2416	100	CondemmedChicken	100	Urgot	TOP	WIN	8	7	10	Sceptalgic	100	Rammus	JUNGLE	WIN	6	1	16	Yeliang	100	Fizz	MID	WIN	9	7	7	MQ2000	100	MissFortune	ADC	WIN	11	7	14	Delmar	100	Elise	SUPPORT	WIN	12	10	12	Demonclaw	200	Caitlyn	ADC	LOSE	12	8	4	G2000mime	200	Syndra	SUPPORT	LOSE	2	11	10	BOB YAAA	200	Tryndamere	TOP	LOSE	4	12	6	Threepointstar	200	MasterYi	JUNGLE	LOSE	5	9	0	Aeternalis1	200	Gragas	MID	LOSE	9	6	8
3365486924	2013	100	Sceptalgic	100	Aatrox	JUNGLE	WIN	10	0	6	Yeliang	100	Jax	MID	WIN	6	3	14	Aeternalis1	100	LeeSin	JUNGLE	WIN	8	1	15	CondemmedChicken	100	Blitzcrank	SUPPORT	WIN	1	5	15	G2000mime	100	Kaisa	ADC	WIN	6	7	4	BOB YAAA	200	Trundle	MID	LOSE	3	6	2	Demonclaw	200	Ashe	ADC	LOSE	5	7	7	Threepointstar	200	TahmKench	SUPPORT	LOSE	3	6	8	MQ2000	200	Leblanc	MID	LOSE	3	5	6	Delmar	200	Rammus	JUNGLE	LOSE	1	7	7
3365487295	2021	100	CondemmedChicken	100	Azir	MID	WIN	1	2	7	Aeternalis1	100	Nasus	TOP	WIN	2	3	4	Yeliang	100	Twitch	ADC	WIN	3	4	14	MQ2000	100	Alistar	SUPPORT	WIN	6	2	9	Delmar	100	Nocturne	JUNGLE	WIN	10	1	6	Alex Kabam	200	Garen	MID	LOSE	8	2	1	Sceptalgic	200	Elise	JUNGLE	LOSE	1	3	3	Demonclaw	200	Blitzcrank	SUPPORT	LOSE	0	8	9	G2000mime	200	Jinx	ADC	LOSE	0	5	8	Threepointstar	200	Illaoi	TOP	LOSE	3	5	3
3368242391	1343	100	Delmar	100	Corki	ADC	WIN	3	0	5	Yeliang	100	Ryze	MID	WIN	0	2	6	YummyRicez	100	Graves	JUNGLE	WIN	3	0	4	BOB YAAA	100	Tryndamere	MID	WIN	5	1	3	I Am Oldman	100	Swain	SUPPORT	WIN	7	2	3	Sceptalgic	200	Rammus	JUNGLE	LOSE	0	3	4	CondemmedChicken	200	Blitzcrank	SUPPORT	LOSE	0	2	2	MQ2000	200	Ziggs	MID	LOSE	3	3	0	G2000mime	200	Kaisa	ADC	LOSE	1	6	2	Threepointstar	200	Gangplank	TOP	LOSE	1	4	1
3368242852	1865	200	Yeliang	100	Shyvana	JUNGLE	LOSE	4	6	5	Sceptalgic	100	Vladimir	TOP	LOSE	3	1	2	MQ2000	100	Ezreal	MID	LOSE	2	2	4	I Am Oldman	100	Nautilus	SUPPORT	LOSE	0	10	2	G2000mime	100	Vayne	ADC	LOSE	1	7	2	CondemmedChicken	200	Teemo	TOP	WIN	0	2	6	BOB YAAA	200	Ashe	ADC	WIN	8	3	12	YummyRicez	200	Morgana	SUPPORT	WIN	5	1	17	Delmar	200	DrMundo	JUNGLE	WIN	7	2	7	Threepointstar	200	Viktor	MID	WIN	6	3	8
3368487541	1689	100	Threepointstar	100	Garen	TOP	WIN	3	3	2	BOB YAAA	100	Amumu	SUPPORT	WIN	1	2	9	Aeternalis1	100	Zac	JUNGLE	WIN	4	0	15	Yeliang	100	Katarina	MID	WIN	13	4	5	G2000mime	100	Lucian	ADC	WIN	6	1	7	Sceptalgic	200	Vladimir	TOP	LOSE	2	3	3	WickedWok	200	Senna	SUPPORT	LOSE	1	5	3	CondemmedChicken	200	Chogath	MID	LOSE	5	7	2	I Am Oldman	200	Vayne	ADC	LOSE	1	5	2	YummyRicez	200	Shyvana	JUNGLE	LOSE	1	7	5
3368478413	2073	100	CondemmedChicken	100	Teemo	TOP	WIN	4	5	8	BOB YAAA	100	Ashe	ADC	WIN	7	5	19	WickedWok	100	Ziggs	MID	WIN	8	1	9	Aeternalis1	100	Thresh	SUPPORT	WIN	7	1	20	YummyRicez	100	Graves	JUNGLE	WIN	12	5	12	Threepointstar	200	Swain	MID	LOSE	1	6	5	G2000mime	200	TahmKench	SUPPORT	LOSE	1	12	4	Yeliang	200	Evelynn	JUNGLE	LOSE	8	7	5	Sceptalgic	200	Aatrox	TOP	LOSE	2	3	2	I Am Oldman	200	Vayne	ADC	LOSE	5	10	2
3368478825	1747	100	CondemmedChicken	100	Blitzcrank	SUPPORT	WIN	0	1	19	BOB YAAA	100	Nasus	TOP	WIN	8	3	7	Aeternalis1	100	Lucian	ADC	WIN	14	2	11	DukeCapone	100	MonkeyKing	JUNGLE	WIN	9	5	8	Threepointstar	100	Viktor	MID	WIN	9	3	9	Yeliang	200	Jayce	TOP	LOSE	0	11	2	YummyRicez	200	Graves	JUNGLE	LOSE	1	9	8	MQ2000	200	Alistar	SUPPORT	LOSE	3	10	7	Sceptalgic	200	Vladimir	MID	LOSE	4	5	4	G2000mime	200	Ezreal	ADC	LOSE	5	5	6
3361344620	1953	200	Kliyle	100	Varus	ADC	LOSE	4	5	7	G2000mime	100	Zoe	SUPPORT	LOSE	2	6	9	Sceptalgic	100	Elise	JUNGLE	LOSE	6	2	4	MQ2000	100	Darius	TOP	LOSE	2	8	3	Delmar	100	Ezreal	TOP	LOSE	1	1	2	CondemmedChicken	200	Teemo	MID	WIN	0	0	4	Aeternalis1	200	Nasus	TOP	WIN	9	4	3	Threepointstar	200	Zilean	SUPPORT	WIN	0	5	12	BOB YAAA	200	Ashe	ADC	WIN	8	3	4	YummyRicez	200	Shyvana	JUNGLE	WIN	5	3	2
3361344936	1809	100	Sceptalgic	100	Teemo	TOP	WIN	2	2	7	Demonclaw	100	Caitlyn	ADC	WIN	11	4	7	Aeternalis1	100	Thresh	SUPPORT	WIN	3	3	19	YummyRicez	100	Kayn	JUNGLE	WIN	6	1	9	Delmar	100	Lucian	MID	WIN	5	2	5	BOB YAAA	200	Nasus	TOP	LOSE	0	4	7	CondemmedChicken	200	Azir	ADC	LOSE	3	6	3	Kliyle	200	Braum	SUPPORT	LOSE	0	8	3	G2000mime	200	Qiyana	JUNGLE	LOSE	4	4	2	Threepointstar	200	Veigar	MID	LOSE	5	5	5
3361335283	2108	200	CondemmedChicken	100	Garen	TOP	LOSE	5	4	3	Demonclaw	100	Twitch	ADC	LOSE	4	10	4	Kliyle	100	Sejuani	JUNGLE	LOSE	1	5	7	Threepointstar	100	Kassadin	MID	LOSE	5	6	9	MQ2000	100	Karma	SUPPORT	LOSE	3	8	6	G2000mime	200	Sivir	ADC	WIN	9	1	13	Sceptalgic	200	Vladimir	TOP	WIN	3	2	6	Aeternalis1	200	Ziggs	MID	WIN	10	6	13	YummyRicez	200	Morgana	SUPPORT	WIN	1	6	20	Delmar	200	Nocturne	JUNGLE	WIN	10	3	10
3363622588	2770	200	Threepointstar	100	Gangplank	TOP	LOSE	5	6	17	G2000mime	100	Zoe	MID	LOSE	3	11	15	Demonclaw	100	Ezreal	ADC	LOSE	10	7	12	BOB YAAA	100	Nautilus	SUPPORT	LOSE	9	12	12	Sceptalgic	100	Elise	JUNGLE	LOSE	8	8	9	CondemmedChicken	200	Garen	TOP	WIN	12	1	13	MQ2000	200	Blitzcrank	SUPPORT	WIN	5	9	15	Yeliang	200	Ashe	ADC	WIN	9	11	18	Delmar	200	Karthus	JUNGLE	WIN	8	7	21	YummyRicez	200	Annie	MID	WIN	10	7	18
3363623102	2861	200	G2000mime	100	Kaisa	MID	LOSE	8	8	8	Sceptalgic	100	Vladimir	TOP	LOSE	8	6	5	Aeternalis1	100	Skarner	JUNGLE	LOSE	3	5	13	MQ2000	100	Zed	MID	LOSE	4	9	8	Demonclaw	100	Morgana	SUPPORT	LOSE	3	14	13	CondemmedChicken	200	Urgot	TOP	WIN	10	5	8	Yeliang	200	Anivia	MID	WIN	13	4	16	YummyRicez	200	Khazix	JUNGLE	WIN	5	4	16	Delmar	200	Vayne	ADC	WIN	10	5	11	Threepointstar	200	Swain	SUPPORT	WIN	4	8	17
3363643612	3040	200	CondemmedChicken	100	Teemo	TOP	LOSE	4	6	3	Aeternalis1	100	Lux	SUPPORT	LOSE	5	3	10	G2000mime	100	Xayah	ADC	LOSE	5	6	7	Yeliang	100	Kalista	MID	LOSE	2	12	3	Delmar	100	LeeSin	JUNGLE	LOSE	4	7	6	Demonclaw	200	Jinx	ADC	WIN	6	6	6	MQ2000	200	Lulu	SUPPORT	WIN	3	4	13	Sceptalgic	200	Kassadin	TOP	WIN	14	2	3	Threepointstar	200	MonkeyKing	MID	WIN	8	5	6	YummyRicez	200	Amumu	JUNGLE	WIN	3	3	18
3365739959	2221	200	G2000mime	100	Ashe	SUPPORT	LOSE	6	11	18	CondemmedChicken	100	Chogath	MID	LOSE	8	6	12	Demonclaw	100	Rammus	JUNGLE	LOSE	12	8	17	Sceptalgic	100	Aatrox	TOP	LOSE	5	3	6	MQ2000	100	Xerath	ADC	LOSE	9	11	12	BOB YAAA	200	Tryndamere	TOP	WIN	3	9	9	Threepointstar	200	Yasuo	ADC	WIN	7	9	7	Yeliang	200	Kennen	SUPPORT	WIN	5	11	8	Delmar	200	Warwick	JUNGLE	WIN	11	5	12	Aeternalis1	200	Malphite	MID	WIN	13	6	7
3354576299	1727	100	BOB YAAA	100	Singed	TOP	WIN	6	2	11	Kliyle	100	Varus	ADC	WIN	9	4	12	Aeternalis1	100	Skarner	JUNGLE	WIN	8	0	12	Yeliang	100	Fiddlesticks	MID	WIN	6	4	7	Sceptalgic	100	Gragas	SUPPORT	WIN	6	2	14	CondemmedChicken	200	Garen	TOP	LOSE	1	8	0	G2000mime	200	Syndra	MID	LOSE	0	6	4	Threepointstar	200	Swain	SUPPORT	LOSE	4	10	2	Demonclaw	200	Sivir	ADC	LOSE	5	8	3	MQ2000	200	MonkeyKing	JUNGLE	LOSE	1	3	3
3354576678	1961	100	CondemmedChicken	100	Urgot	MID	WIN	2	3	6	BOB YAAA	100	Gragas	JUNGLE	WIN	5	4	11	Yeliang	100	Xayah	ADC	WIN	7	5	6	Threepointstar	100	Fiddlesticks	SUPPORT	WIN	5	6	15	MQ2000	100	Darius	TOP	WIN	12	5	3	G2000mime	200	Lux	MID	LOSE	3	3	7	Demonclaw	200	Jinx	ADC	LOSE	8	7	8	Sceptalgic	200	RekSai	JUNGLE	LOSE	6	7	7	Aeternalis1	200	Sett	TOP	LOSE	3	9	5	Kliyle	200	Leona	SUPPORT	LOSE	3	5	12
3356659537	1746	100	CondemmedChicken	100	Garen	TOP	WIN	1	2	2	YummyRicez	100	Graves	JUNGLE	WIN	7	0	4	Demonclaw	100	Ashe	ADC	WIN	8	2	5	MQ2000	100	Xerath	MID	WIN	5	3	7	Threepointstar	100	Velkoz	SUPPORT	WIN	1	4	11	BOB YAAA	200	Nautilus	TOP	LOSE	2	3	5	G2000mime	200	Syndra	ADC	LOSE	2	7	2	I Am Oldman	200	Yasuo	MID	LOSE	5	5	3	Kliyle	200	Kindred	JUNGLE	LOSE	1	4	4	Sceptalgic	200	Maokai	SUPPORT	LOSE	0	3	6
3359100269	2498	200	CondemmedChicken	100	Azir	TOP	LOSE	0	8	4	Kliyle	100	Caitlyn	ADC	LOSE	5	6	4	Demonclaw	100	Morgana	SUPPORT	LOSE	2	7	18	MQ2000	100	Ezreal	MID	LOSE	15	4	8	YummyRicez	100	Hecarim	JUNGLE	LOSE	7	7	11	G2000mime	200	Brand	JUNGLE	WIN	6	6	6	Threepointstar	200	Irelia	MID	WIN	3	9	7	Yeliang	200	Kalista	ADC	WIN	10	5	9	Sceptalgic	200	Kassadin	TOP	WIN	8	2	2	I Am Oldman	200	Swain	SUPPORT	WIN	5	7	14
3359100732	2586	100	CondemmedChicken	100	Azir	MID	WIN	0	9	7	Threepointstar	100	KogMaw	ADC	WIN	26	5	7	Yeliang	100	Elise	JUNGLE	WIN	2	7	8	Sceptalgic	100	Aatrox	TOP	WIN	6	2	6	Demonclaw	100	Lulu	SUPPORT	WIN	2	4	30	YummyRicez	200	Amumu	JUNGLE	LOSE	8	3	9	Kliyle	200	Varus	ADC	LOSE	3	8	6	I Am Oldman	200	Swain	SUPPORT	LOSE	2	13	15	G2000mime	200	Qiyana	TOP	LOSE	5	8	4	MQ2000	200	Xerath	MID	LOSE	9	4	7
3350276162	2168	200	Aeternalis1	100	Morgana	SUPPORT	LOSE	3	3	12	G2000mime	100	Sivir	ADC	LOSE	3	5	7	MQ2000	100	Fizz	MID	LOSE	5	7	6	Sceptalgic	100	Ekko	JUNGLE	LOSE	7	3	6	Delmar	100	DrMundo	TOP	LOSE	6	2	8	YummyRicez	200	Kayn	JUNGLE	WIN	3	4	2	Demonclaw	200	Heimerdinger	ADC	WIN	3	6	7	CondemmedChicken	200	Garen	MID	WIN	6	1	5	Threepointstar	200	TahmKench	SUPPORT	WIN	1	4	8	Yeliang	200	Vayne	TOP	WIN	7	9	2
3350276740	1898	200	CondemmedChicken	100	DrMundo	TOP	LOSE	5	5	7	YummyRicez	100	Amumu	JUNGLE	LOSE	3	6	12	MQ2000	100	Thresh	SUPPORT	LOSE	4	5	15	Delmar	100	Ezreal	ADC	LOSE	9	1	9	Sceptalgic	100	Kassadin	MID	LOSE	6	5	7	G2000mime	200	Leblanc	SUPPORT	WIN	2	4	6	Demonclaw	200	Nocturne	JUNGLE	WIN	4	8	6	Threepointstar	200	Lulu	MID	WIN	4	6	8	Aeternalis1	200	Nasus	TOP	WIN	7	4	3	Yeliang	200	KogMaw	ADC	WIN	5	5	7
3352812653	1735	200	Delmar	100	Zac	JUNGLE	LOSE	6	1	8	YummyRicez	100	Blitzcrank	SUPPORT	LOSE	2	3	10	CondemmedChicken	100	Garen	TOP	LOSE	5	4	1	Yeliang	100	Caitlyn	ADC	LOSE	2	10	3	Sceptalgic	100	Vladimir	TOP	LOSE	4	2	7	Demonclaw	200	MissFortune	ADC	WIN	0	9	5	Alex Kabam	200	Cassiopeia	MID	WIN	9	3	3	BOB YAAA	200	DrMundo	TOP	WIN	4	3	2	Threepointstar	200	Neeko	SUPPORT	WIN	0	4	4	Aeternalis1	200	LeeSin	JUNGLE	WIN	7	0	6
